@RELATION hotel_bookings

@ATTRIBUTE Unnamed: 0 NUMERIC
@ATTRIBUTE hotel NUMERIC
@ATTRIBUTE is_canceled NUMERIC
@ATTRIBUTE lead_time NUMERIC
@ATTRIBUTE arrival_date_year NUMERIC
@ATTRIBUTE arrival_date_month NUMERIC
@ATTRIBUTE arrival_date_week_number NUMERIC
@ATTRIBUTE arrival_date_day_of_month NUMERIC
@ATTRIBUTE stays_in_weekend_nights NUMERIC
@ATTRIBUTE stays_in_week_nights NUMERIC
@ATTRIBUTE adults NUMERIC
@ATTRIBUTE children NUMERIC
@ATTRIBUTE babies NUMERIC
@ATTRIBUTE meal NUMERIC
@ATTRIBUTE country NUMERIC
@ATTRIBUTE market_segment NUMERIC
@ATTRIBUTE distribution_channel NUMERIC
@ATTRIBUTE reserved_room_type NUMERIC
@ATTRIBUTE assigned_room_type NUMERIC
@ATTRIBUTE booking_changes NUMERIC
@ATTRIBUTE deposit_type NUMERIC
@ATTRIBUTE agent NUMERIC
@ATTRIBUTE customer_type NUMERIC
@ATTRIBUTE adr NUMERIC
@ATTRIBUTE required_car_parking_spaces NUMERIC
@ATTRIBUTE total_of_special_requests NUMERIC
@ATTRIBUTE reservation_status NUMERIC
@ATTRIBUTE reservation_status_date NUMERIC

@DATA
115.0,0.0,0.0,109.0,2015.0,1.0,27.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,123.0,0.0,1.0,1.0,63.0
116.0,0.0,0.0,92.0,2015.0,1.0,27.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,40.0,0.0,71.55,0.0,1.0,1.0,65.0
117.0,0.0,0.0,92.0,2015.0,1.0,27.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,40.0,0.0,71.55,0.0,1.0,1.0,65.0
118.0,0.0,0.0,79.0,2015.0,1.0,27.0,4.0,4.0,6.0,2.0,1.0,0.0,2.0,28.0,2.0,1.0,2.0,3.0,1.0,0.0,250.0,2.0,149.0,0.0,1.0,1.0,65.0
119.0,0.0,0.0,2.0,2015.0,1.0,27.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,6.0,6.0,1.0,0.0,240.0,2.0,163.0,1.0,0.0,1.0,86.0
120.0,0.0,0.0,30.0,2015.0,1.0,27.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,79.5,0.0,0.0,1.0,86.0
121.0,0.0,1.0,51.0,2015.0,1.0,27.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,105.0,0.0,0.0,0.0,31.0
122.0,0.0,1.0,36.0,2015.0,1.0,27.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,2.0,1.0,3.0,6.0,1.0,0.0,250.0,2.0,123.0,0.0,0.0,2.0,85.0
123.0,0.0,1.0,73.0,2015.0,1.0,27.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,73.8,0.0,2.0,0.0,18.0
124.0,0.0,1.0,33.0,2015.0,1.0,27.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,113.0,0.0,0.0,0.0,41.0
125.0,0.0,0.0,32.0,2015.0,1.0,27.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,28.0,0.0,1.0,6.0,7.0,2.0,0.0,240.0,2.0,0.0,0.0,1.0,1.0,86.0
126.0,0.0,0.0,8.0,2015.0,1.0,27.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,86.0
127.0,0.0,0.0,100.0,2015.0,1.0,27.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,3.0,73.8,1.0,1.0,1.0,87.0
128.0,0.0,0.0,1.0,2015.0,1.0,27.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,114.5,0.0,0.0,1.0,87.0
129.0,0.0,0.0,100.0,2015.0,1.0,27.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,3.0,73.8,0.0,2.0,1.0,87.0
130.0,0.0,0.0,100.0,2015.0,1.0,27.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,3.0,73.8,0.0,1.0,1.0,87.0
131.0,0.0,0.0,9.0,2015.0,1.0,28.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,88.2,0.0,1.0,1.0,87.0
132.0,0.0,1.0,5.0,2015.0,1.0,28.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,97.0,0.0,0.0,0.0,60.0
133.0,0.0,0.0,0.0,2015.0,1.0,28.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,2.0,1.0,0.0,306.0,2.0,85.1,0.0,0.0,1.0,87.0
134.0,0.0,0.0,9.0,2015.0,1.0,28.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,184.0,2.0,89.0,0.0,0.0,1.0,87.0
135.0,0.0,0.0,2.0,2015.0,1.0,28.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,3.0,0.0,0.0,240.0,2.0,80.1,0.0,0.0,1.0,87.0
136.0,0.0,0.0,2.0,2015.0,1.0,28.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,4.0,0.0,0.0,240.0,2.0,98.0,0.0,0.0,1.0,87.0
137.0,0.0,0.0,9.0,2015.0,1.0,28.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,184.0,2.0,101.0,1.0,0.0,1.0,87.0
139.0,0.0,0.0,2.0,2015.0,1.0,28.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,5.0,6.0,0.0,0.0,240.0,2.0,167.0,0.0,1.0,1.0,87.0
140.0,0.0,0.0,44.0,2015.0,1.0,28.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,28.0,5.0,2.0,5.0,6.0,3.0,0.0,240.0,2.0,225.0,2.0,0.0,1.0,88.0
141.0,0.0,0.0,80.0,2015.0,1.0,28.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,2.0,4.0,0.0,0.0,240.0,2.0,97.0,1.0,0.0,1.0,88.0
142.0,0.0,0.0,97.0,2015.0,1.0,28.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,87.3,0.0,2.0,1.0,90.0
143.0,0.0,0.0,109.0,2015.0,1.0,28.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0,3.0,0.0,0.0,241.0,2.0,85.59,1.0,2.0,1.0,61.0
144.0,0.0,0.0,30.0,2015.0,1.0,28.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,61.0
145.0,0.0,0.0,64.0,2015.0,1.0,28.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,107.0,0.0,0.0,1.0,61.0
146.0,0.0,0.0,39.0,2015.0,1.0,28.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,6.0,7.0,0.0,0.0,240.0,2.0,163.0,0.0,0.0,1.0,62.0
147.0,0.0,0.0,90.0,2015.0,1.0,28.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,82.0,0.0,0.0,1.0,62.0
148.0,0.0,1.0,34.0,2015.0,1.0,28.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,6.0,7.0,0.0,0.0,240.0,2.0,163.0,0.0,0.0,0.0,42.0
149.0,0.0,1.0,93.0,2015.0,1.0,28.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,15.0,2.0,105.5,0.0,0.0,0.0,15.0
150.0,0.0,0.0,97.0,2015.0,1.0,28.0,5.0,2.0,5.0,2.0,2.0,0.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,0.0,250.0,2.0,164.2,1.0,1.0,1.0,63.0
151.0,0.0,0.0,29.0,2015.0,1.0,28.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,19.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,97.29,0.0,1.0,1.0,63.0
152.0,0.0,1.0,101.0,2015.0,1.0,28.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,114.0,0.0,1.0,0.0,3.0
153.0,0.0,0.0,27.0,2015.0,1.0,28.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,12.0,4.0,2.0,3.0,4.0,0.0,0.0,175.0,2.0,98.4,0.0,0.0,1.0,63.0
154.0,0.0,0.0,8.0,2015.0,1.0,28.0,5.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,5.0,2.0,6.0,7.0,1.0,0.0,240.0,2.0,175.0,1.0,1.0,1.0,65.0
155.0,0.0,0.0,82.0,2015.0,1.0,28.0,5.0,4.0,6.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,5.0,2.0,63.6,1.0,2.0,1.0,66.0
156.0,0.0,0.0,94.0,2015.0,1.0,28.0,5.0,4.0,6.0,3.0,0.0,0.0,0.0,28.0,2.0,1.0,2.0,2.0,3.0,0.0,240.0,2.0,124.45,1.0,1.0,1.0,66.0
157.0,0.0,0.0,110.0,2015.0,1.0,28.0,5.0,4.0,7.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,40.0,0.0,110.7,0.0,0.0,1.0,67.0
158.0,0.0,0.0,96.0,2015.0,1.0,28.0,5.0,4.0,10.0,1.0,0.0,0.0,2.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,74.07,0.0,0.0,1.0,70.0
159.0,0.0,0.0,79.0,2015.0,1.0,28.0,5.0,4.0,10.0,2.0,0.0,0.0,2.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,243.0,0.0,134.1,0.0,0.0,1.0,70.0
160.0,0.0,0.0,115.0,2015.0,1.0,28.0,6.0,1.0,4.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,5.0,6.0,1.0,0.0,240.0,2.0,167.0,0.0,0.0,1.0,62.0
161.0,0.0,0.0,111.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,123.0,0.0,2.0,1.0,61.0
162.0,0.0,0.0,51.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,33.0,5.0,2.0,5.0,6.0,0.0,0.0,241.0,2.0,117.81,1.0,2.0,1.0,61.0
163.0,0.0,0.0,94.0,2015.0,1.0,28.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,4.0,2.0,2.0,3.0,0.0,0.0,96.0,2.0,171.32,0.0,1.0,1.0,61.0
164.0,0.0,0.0,81.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,2.0,0.0,2.0,6.0,2.0,1.0,5.0,6.0,0.0,0.0,250.0,2.0,210.0,1.0,0.0,1.0,61.0
165.0,0.0,0.0,84.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,28.0,5.0,2.0,2.0,4.0,1.0,0.0,240.0,2.0,97.0,0.0,2.0,1.0,61.0
166.0,0.0,0.0,51.0,2015.0,1.0,28.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,33.0,5.0,2.0,5.0,6.0,0.0,0.0,241.0,2.0,117.81,0.0,2.0,1.0,61.0
167.0,0.0,0.0,111.0,2015.0,1.0,28.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,7.0,0.0,0.0,240.0,2.0,0.0,0.0,2.0,1.0,87.0
168.0,0.0,0.0,0.0,2015.0,1.0,28.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,1.0,3.0,7.0,0.0,0.0,250.0,2.0,0.0,0.0,0.0,1.0,87.0
169.0,0.0,0.0,2.0,2015.0,1.0,28.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,28.0,2.0,1.0,0.0,4.0,0.0,0.0,240.0,2.0,131.0,0.0,0.0,1.0,88.0
170.0,0.0,0.0,7.0,2015.0,1.0,28.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,4.0,0.0,0.0,240.0,2.0,98.0,0.0,2.0,1.0,89.0
171.0,0.0,0.0,98.0,2015.0,1.0,28.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,33.0,5.0,2.0,2.0,5.0,0.0,0.0,240.0,2.0,87.3,1.0,1.0,1.0,89.0
172.0,0.0,0.0,95.0,2015.0,1.0,28.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,17.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,97.0,0.0,1.0,1.0,90.0
173.0,0.0,1.0,48.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,167.0,0.0,0.0,0.0,53.0
174.0,0.0,0.0,66.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,0.0,0.0,2.0,28.0,4.0,2.0,0.0,4.0,0.0,0.0,175.0,2.0,91.5,0.0,0.0,1.0,61.0
175.0,0.0,0.0,104.0,2015.0,1.0,28.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,2.0,1.0,0.0,240.0,2.0,73.8,0.0,1.0,1.0,61.0
176.0,0.0,0.0,28.0,2015.0,1.0,28.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,62.0
177.0,0.0,0.0,34.0,2015.0,1.0,28.0,6.0,1.0,4.0,2.0,0.0,0.0,2.0,28.0,2.0,1.0,4.0,5.0,0.0,0.0,250.0,2.0,175.0,1.0,0.0,1.0,62.0
178.0,0.0,0.0,98.0,2015.0,1.0,28.0,6.0,1.0,5.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,117.8,1.0,1.0,1.0,63.0
179.0,0.0,0.0,104.0,2015.0,1.0,28.0,6.0,1.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,1.0,0.0,240.0,2.0,117.63,0.0,0.0,1.0,63.0
180.0,0.0,0.0,68.0,2015.0,1.0,28.0,6.0,2.0,5.0,2.0,2.0,0.0,2.0,28.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,185.0,0.0,0.0,1.0,64.0
181.0,0.0,1.0,86.0,2015.0,1.0,28.0,6.0,2.0,5.0,1.0,0.0,0.0,2.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,175.0,2.0,71.0,0.0,1.0,0.0,50.0
182.0,0.0,0.0,258.0,2015.0,1.0,28.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,47.25,0.0,0.0,1.0,64.0
183.0,0.0,0.0,111.0,2015.0,1.0,28.0,6.0,3.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,151.0,0.0,1.0,1.0,65.0
184.0,0.0,1.0,94.0,2015.0,1.0,28.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,87.3,0.0,0.0,0.0,19.0
185.0,0.0,0.0,112.0,2015.0,1.0,28.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,242.0,2.0,120.6,0.0,1.0,1.0,67.0
186.0,0.0,0.0,100.0,2015.0,1.0,28.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,2.0,3.0,1.0,0.0,241.0,2.0,63.86,0.0,1.0,1.0,67.0
187.0,0.0,0.0,33.0,2015.0,1.0,28.0,6.0,3.0,7.0,2.0,0.0,0.0,2.0,28.0,2.0,1.0,4.0,5.0,5.0,0.0,250.0,2.0,157.1,0.0,1.0,1.0,67.0
188.0,0.0,0.0,97.0,2015.0,1.0,28.0,6.0,3.0,7.0,2.0,0.0,0.0,2.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,156.0,0.0,91.37,0.0,2.0,1.0,67.0
189.0,0.0,0.0,80.0,2015.0,1.0,28.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,240.0,2.0,73.0,0.0,0.0,1.0,68.0
190.0,0.0,0.0,90.0,2015.0,1.0,28.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,20.0,4.0,2.0,2.0,3.0,0.0,0.0,8.0,0.0,110.7,0.0,0.0,1.0,72.0
191.0,0.0,0.0,111.0,2015.0,1.0,28.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,93.6,0.0,0.0,1.0,72.0
192.0,0.0,0.0,65.0,2015.0,1.0,28.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,127.0,2.0,83.5,0.0,0.0,1.0,64.0
193.0,0.0,1.0,67.0,2015.0,1.0,28.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,73.8,0.0,1.0,0.0,34.0
194.0,0.0,0.0,55.0,2015.0,1.0,28.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,82.0,1.0,2.0,1.0,61.0
195.0,0.0,0.0,21.0,2015.0,1.0,28.0,7.0,0.0,3.0,2.0,1.0,0.0,2.0,28.0,2.0,1.0,4.0,5.0,0.0,0.0,250.0,2.0,185.5,0.0,1.0,1.0,61.0
196.0,0.0,0.0,8.0,2015.0,1.0,28.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,240.0,2.0,0.0,0.0,1.0,1.0,88.0
197.0,0.0,0.0,8.0,2015.0,1.0,28.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,4.0,0.0,0.0,240.0,2.0,0.0,0.0,1.0,1.0,88.0
198.0,0.0,0.0,0.0,2015.0,1.0,28.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,109.8,0.0,3.0,1.0,89.0
199.0,0.0,0.0,0.0,2015.0,1.0,28.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,240.0,2.0,195.0,1.0,0.0,1.0,89.0
201.0,0.0,0.0,8.0,2015.0,1.0,28.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,12.0,5.0,2.0,6.0,7.0,2.0,0.0,240.0,2.0,193.0,0.0,1.0,1.0,62.0
202.0,0.0,0.0,66.0,2015.0,1.0,28.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,97.0,0.0,2.0,1.0,62.0
203.0,0.0,0.0,88.0,2015.0,1.0,28.0,7.0,0.0,4.0,3.0,0.0,0.0,2.0,33.0,4.0,2.0,2.0,4.0,0.0,0.0,95.0,2.0,150.0,0.0,1.0,1.0,62.0
204.0,0.0,0.0,0.0,2015.0,1.0,28.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,0.0,2.0,0.0,240.0,2.0,98.0,0.0,0.0,1.0,62.0
205.0,0.0,1.0,43.0,2015.0,1.0,28.0,7.0,0.0,5.0,2.0,0.0,0.0,2.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,134.0,2.0,91.5,0.0,0.0,0.0,30.0
206.0,0.0,1.0,88.0,2015.0,1.0,28.0,7.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,139.0,0.0,2.0,0.0,6.0
207.0,0.0,0.0,54.0,2015.0,1.0,28.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,19.0,4.0,2.0,2.0,3.0,0.0,0.0,8.0,2.0,79.5,0.0,0.0,1.0,65.0
208.0,0.0,1.0,292.0,2015.0,1.0,28.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,47.25,0.0,0.0,0.0,1.0
209.0,0.0,0.0,112.0,2015.0,1.0,28.0,7.0,4.0,10.0,2.0,0.0,0.0,2.0,19.0,4.0,2.0,2.0,3.0,0.0,0.0,156.0,0.0,126.65,0.0,1.0,1.0,73.0
210.0,0.0,0.0,68.0,2015.0,1.0,28.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,107.0,0.0,1.0,1.0,62.0
211.0,0.0,0.0,7.0,2015.0,1.0,28.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,131.0,1.0,2.0,1.0,63.0
212.0,0.0,0.0,1.0,2015.0,1.0,28.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,131.0,1.0,1.0,1.0,63.0
213.0,0.0,1.0,113.0,2015.0,1.0,28.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,123.0,0.0,1.0,0.0,30.0
214.0,0.0,0.0,5.0,2015.0,1.0,28.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,146.0,0.0,1.0,1.0,63.0
215.0,0.0,0.0,83.0,2015.0,1.0,28.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,105.0,2.0,110.7,0.0,1.0,1.0,63.0
216.0,0.0,1.0,105.0,2015.0,1.0,28.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,73.8,0.0,1.0,0.0,52.0
217.0,0.0,0.0,0.0,2015.0,1.0,28.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,146.0,2.0,61.0,0.0,0.0,1.0,90.0
218.0,0.0,1.0,1.0,2015.0,1.0,28.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,104.72,0.0,1.0,0.0,89.0
220.0,0.0,0.0,1.0,2015.0,1.0,28.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,240.0,2.0,104.72,1.0,1.0,1.0,61.0
221.0,0.0,1.0,102.0,2015.0,1.0,28.0,8.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,66.42,0.0,1.0,0.0,30.0
222.0,0.0,0.0,113.0,2015.0,1.0,28.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,3.0,4.0,1.0,0.0,250.0,2.0,77.96,1.0,1.0,1.0,65.0
223.0,0.0,1.0,280.0,2015.0,1.0,28.0,8.0,2.0,5.0,2.0,1.0,0.0,2.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,40.0,0.0,112.0,0.0,1.0,0.0,7.0
224.0,0.0,0.0,96.0,2015.0,1.0,28.0,8.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,3.0,5.0,0.0,0.0,240.0,2.0,107.0,0.0,1.0,1.0,66.0
225.0,0.0,0.0,394.0,2015.0,1.0,28.0,8.0,2.0,5.0,2.0,0.0,0.0,2.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,40.0,0.0,89.68,0.0,0.0,1.0,66.0
226.0,0.0,0.0,33.0,2015.0,1.0,28.0,8.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,155.0,0.0,0.0,1.0,66.0
227.0,0.0,0.0,82.0,2015.0,1.0,28.0,8.0,2.0,6.0,3.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,112.0,0.0,1.0,1.0,67.0
228.0,0.0,0.0,100.0,2015.0,1.0,28.0,8.0,2.0,7.0,3.0,0.0,0.0,0.0,11.0,5.0,2.0,3.0,4.0,1.0,0.0,240.0,3.0,130.1,0.0,3.0,1.0,68.0
229.0,0.0,0.0,100.0,2015.0,1.0,28.0,8.0,2.0,7.0,2.0,0.0,0.0,0.0,11.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,3.0,100.1,0.0,2.0,1.0,68.0
230.0,0.0,0.0,17.0,2015.0,1.0,28.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,1.0,2.0,0.0,0.0,242.0,2.0,123.0,0.0,3.0,1.0,61.0
231.0,0.0,0.0,68.0,2015.0,1.0,28.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,250.0,2.0,124.0,1.0,1.0,1.0,62.0
232.0,0.0,0.0,12.0,2015.0,1.0,28.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,28.0,2.0,1.0,6.0,6.0,2.0,0.0,240.0,2.0,146.0,1.0,0.0,1.0,62.0
233.0,0.0,1.0,77.0,2015.0,1.0,28.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,2.0,3.0,0.0,0.0,250.0,2.0,97.0,0.0,0.0,0.0,45.0
234.0,0.0,1.0,24.0,2015.0,1.0,28.0,9.0,0.0,3.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,1.0,2.0,0.0,0.0,242.0,2.0,123.0,0.0,1.0,0.0,41.0
235.0,0.0,1.0,44.0,2015.0,1.0,28.0,9.0,0.0,3.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,153.0,0.0,0.0,0.0,41.0
